     3.800     4.000     2.000     1.000     0.000     1.000     0.000     0.000     0.000     2.000
     3.000     3.000     2.500     2.750     0.000     0.000     0.003     0.000     0.997     5.000
     1.800     2.800     3.500     3.375     0.000     0.000     0.464     0.000     0.536     5.000
     1.400     1.000     2.750     2.750     0.000     0.000     0.000     1.000     0.000     4.000
     1.800     2.200     2.000     2.000     0.366     0.000     0.634     0.000     0.000     3.000
     1.600     1.600     2.750     1.875     0.954     0.000     0.000     0.046     0.000     1.000
     3.000     3.800     1.250     2.250     0.000     1.000     0.000     0.000     0.000     2.000
     2.600     2.200     2.000     2.000     0.341     0.000     0.659     0.000     0.001     3.000
     1.000     2.800     1.000     2.625     0.000     0.000     0.390     0.000     0.610     5.000
     2.200     2.000     1.000     1.750     0.922     0.000     0.078     0.000     0.000     1.000
     2.400     2.400     2.250     2.000     0.018     0.000     0.968     0.000     0.014     3.000
     2.600     3.000     2.000     1.500     0.000     0.000     0.002     0.000     0.998     5.000
     2.800     2.400     1.750     1.500     0.013     0.000     0.950     0.000     0.037     3.000
     3.600     1.600     2.250     3.125     0.993     0.000     0.000     0.007     0.000     1.000
     1.800     1.800     2.500     2.750     0.999     0.000     0.001     0.000     0.000     1.000
     2.200     2.400     3.000     2.250     0.025     0.000     0.969     0.000     0.007     3.000
     2.200     1.800     2.000     2.000     0.998     0.000     0.002     0.000     0.000     1.000
     1.800     2.400     2.000     2.000     0.019     0.000     0.975     0.000     0.006     3.000
     1.600     2.400     2.250     2.875     0.027     0.000     0.970     0.000     0.003     3.000
     2.200     3.000     1.000     2.250     0.000     0.000     0.004     0.000     0.996     5.000
     3.800     2.600     1.750     1.875     0.000     0.000     0.220     0.000     0.780     5.000
     4.200     3.000     1.250     1.714     0.000     0.000     0.000     0.000     1.000     5.000
     1.600     2.000     3.500     2.625     0.970     0.000     0.030     0.000     0.000     1.000
     1.400     2.400     2.000     2.000     0.020     0.000     0.977     0.000     0.004     3.000
     2.600     2.000     2.000     3.000     0.956     0.000     0.044     0.000     0.000     1.000
         *     3.000         *         *     0.000     0.000     0.004     0.000     0.996     5.000
     2.200     2.000     2.750     2.000     0.952     0.000     0.048     0.000     0.000     1.000
