     3.800     4.000     2.000     1.000     0.182     0.000     0.000     0.000     0.818     5.000
     3.000     3.000     2.500     2.750     0.000     0.000     0.981     0.018     0.000     3.000
     1.800     2.800     3.500     3.375     0.000     0.000     0.090     0.910     0.000     4.000
     1.400     1.000     2.750     2.750     0.000     0.000     0.000     1.000     0.000     4.000
     1.800     2.200     2.000     2.000     0.000     0.936     0.001     0.063     0.000     2.000
     1.600     1.600     2.750     1.875     0.000     0.228     0.000     0.772     0.000     4.000
     3.000     3.800     1.250     2.250     0.000     0.000     0.015     0.002     0.983     5.000
     2.600     2.200     2.000     2.000     0.000     0.924     0.009     0.067     0.000     2.000
     1.000     2.800     1.000     2.625     0.000     0.015     0.142     0.843     0.000     4.000
     2.200     2.000     1.000     1.750     0.000     0.792     0.001     0.208     0.000     2.000
     2.400     2.400     2.250     2.000     0.000     0.899     0.053     0.048     0.000     2.000
     2.600     3.000     2.000     1.500     0.000     0.004     0.989     0.007     0.000     3.000
     2.800     2.400     1.750     1.500     0.000     0.322     0.525     0.152     0.000     3.000
     3.600     1.600     2.250     3.125     0.000     0.000     0.000     1.000     0.000     4.000
     1.800     1.800     2.500     2.750     0.000     0.004     0.000     0.996     0.000     4.000
     2.200     2.400     3.000     2.250     0.000     0.728     0.050     0.222     0.000     2.000
     2.200     1.800     2.000     2.000     0.000     0.771     0.000     0.229     0.000     2.000
     1.800     2.400     2.000     2.000     0.000     0.938     0.012     0.049     0.000     2.000
     1.600     2.400     2.250     2.875     0.000     0.004     0.031     0.966     0.000     4.000
     2.200     3.000     1.000     2.250     0.000     0.022     0.961     0.017     0.000     3.000
     3.800     2.600     1.750     1.875     0.000     0.023     0.948     0.029     0.000     3.000
     4.200     3.000     1.250     1.714     0.000     0.000     0.995     0.005     0.000     3.000
     1.600     2.000     3.500     2.625     0.000     0.009     0.000     0.991     0.000     4.000
     1.400     2.400     2.000     2.000     0.000     0.914     0.005     0.082     0.000     2.000
     2.600     2.000     2.000     3.000     0.000     0.000     0.001     0.999     0.000     4.000
         *     3.000         *         *     0.043     0.013     0.907     0.036     0.000     3.000
     2.200     2.000     2.750     2.000     0.000     0.828     0.000     0.172     0.000     2.000
     1.800     2.000     2.250     1.500     0.000     0.515     0.000     0.485     0.000     2.000
     2.800     2.800     3.000     2.750     0.000     0.000     0.912     0.087     0.000     3.000
     2.000     3.600     1.250     1.000     0.996     0.000     0.003     0.000     0.000     1.000
