     3.800     4.000     2.000     1.000     0.000     0.101     0.899     3.000
     3.000     3.000     2.500     2.750     0.000     0.010     0.990     3.000
     1.800     2.800     3.500     3.375     0.132     0.011     0.856     3.000
     1.400     1.000     2.750     2.750     0.420     0.559     0.021     2.000
     1.800     2.200     2.000     2.000     0.448     0.371     0.181     1.000
     1.600     1.600     2.750     1.875     0.876     0.100     0.024     1.000
     3.000     3.800     1.250     2.250     0.004     0.002     0.994     3.000
     2.600     2.200     2.000     2.000     0.014     0.368     0.618     3.000
     1.000     2.800     1.000     2.625     0.455     0.535     0.009     2.000
     2.200     2.000     1.000     1.750     0.006     0.941     0.053     2.000
     2.400     2.400     2.250     2.000     0.059     0.260     0.681     3.000
     2.600     3.000     2.000     1.500     0.013     0.138     0.849     3.000
     2.800     2.400     1.750     1.500     0.009     0.259     0.731     3.000
     3.600     1.600     2.250     3.125     0.000     0.633     0.367     2.000
     1.800     1.800     2.500     2.750     0.489     0.244     0.267     1.000
     2.200     2.400     3.000     2.250     0.079     0.307     0.615     3.000
     2.200     1.800     2.000     2.000     0.062     0.740     0.199     2.000
     1.800     2.400     2.000     2.000     0.451     0.313     0.236     1.000
     1.600     2.400     2.250     2.875     0.726     0.048     0.226     1.000
     2.200     3.000     1.000     2.250     0.346     0.105     0.549     3.000
     3.800     2.600     1.750     1.875     0.000     0.165     0.835     3.000
     4.200     3.000     1.250     1.714     0.000     0.034     0.966     3.000
     1.600     2.000     3.500     2.625     0.701     0.129     0.170     1.000
     1.400     2.400     2.000     2.000     0.535     0.383     0.082     1.000
     2.600     2.000     2.000     3.000     0.003     0.103     0.894     3.000
         *     3.000         *         *     0.059     0.146     0.795     3.000
     2.200     2.000     2.750     2.000     0.236     0.402     0.362     2.000
     1.800     2.000     2.250     1.500     0.758     0.161     0.081     1.000
     2.800     2.800     3.000     2.750     0.001     0.048     0.951     3.000
     2.000     3.600     1.250     1.000     0.151     0.331     0.518     3.000
     3.800     4.000     2.750     1.000     0.000     0.849     0.151     2.000
     2.400     2.600     2.500     2.000     0.035     0.228     0.737     3.000
     3.400     4.000     1.667     1.125     0.000     0.034     0.966     3.000
     4.800     4.000     4.000     1.000     0.000     1.000     0.000     2.000
     2.400     2.200     2.500     2.875     0.042     0.065     0.894     3.000
     2.800     3.000     1.000     2.250     0.009     0.026     0.965     3.000
     1.800     3.000     2.250     3.625     0.820     0.000     0.180     1.000
     1.600     2.400     2.500     2.125     0.489     0.290     0.222     1.000
     1.000     4.000     2.000     1.500     0.000     0.998     0.002     2.000
     1.000     2.000     3.000     2.000     0.717     0.244     0.039     1.000
     3.200     3.400     1.750     2.250     0.000     0.006     0.993     3.000
     2.400     2.000     1.750     2.250     0.013     0.597     0.390     2.000
     2.400     3.000     4.000     2.125     0.000     0.950     0.050     2.000
     2.600     3.000     2.250     2.000     0.007     0.104     0.889     3.000
     1.400     2.600     3.000     2.250     0.156     0.542     0.302     2.000
     2.800     3.000     4.000     2.286     0.000     0.941     0.059     2.000
     3.000     3.400     4.000     1.375     0.000     0.998     0.002     2.000
     2.000     3.400     1.750     1.500     0.061     0.362     0.577     3.000
     2.600     2.800     2.250     1.667     0.012     0.184     0.804     3.000
     1.800     1.600     3.750     2.286     0.849     0.108     0.043     1.000
     2.600     3.400     1.750     1.750     0.009     0.068     0.922     3.000
     2.800     3.200     1.250     1.125     0.020     0.050     0.930     3.000
     2.400     2.800     2.750     3.000     0.027     0.010     0.962     3.000
     3.200     3.000     2.667     2.250     0.000     0.104     0.896     3.000
     1.000     2.600     2.000     2.375     0.393     0.558     0.049     2.000
     3.200     3.000     1.000     2.625     0.000     0.003     0.997     3.000
     4.000     2.800     2.500     3.000     0.000     0.011     0.989     3.000
     3.000     3.000     2.000     2.625     0.001     0.007     0.992     3.000
     3.000     4.000     3.667     1.000     0.000     0.999     0.001     2.000
     2.400     3.000     3.000     2.875     0.008     0.027     0.965     3.000
     2.800     2.600     3.000     1.500     0.002     0.517     0.481     2.000
     3.000     3.000     2.750     2.125     0.000     0.169     0.830     3.000
     2.600     4.000     2.000     1.750     0.000     0.152     0.848     3.000
     3.000     2.000     2.750     2.000     0.001     0.634     0.365     2.000
     2.200     2.400     4.000     2.000     0.003     0.881     0.116     2.000
     3.400     4.000     2.500     2.000     0.000     0.124     0.876     3.000
     3.200     3.000     2.500     1.875     0.000     0.161     0.839     3.000
     3.400     3.750     1.250     2.143     0.000     0.001     0.998     3.000
     2.000     2.000     2.500     2.250     0.345     0.337     0.319     1.000
     3.400     3.800     1.000     1.250     0.000     0.006     0.993     3.000
     2.800     4.000     2.000     2.000     0.000     0.046     0.953     3.000
     2.000     3.000     1.000     1.750     0.480     0.264     0.256     1.000
     2.600     3.000     2.000     2.000     0.012     0.079     0.910     3.000
     3.500     2.800     2.000     3.286     0.000     0.000     1.000     3.000
     2.200     3.000     2.000     2.000     0.084     0.154     0.763     3.000
     1.000     2.600     1.500     1.857     0.174     0.815     0.011     2.000
