     3.800     4.000     2.000     1.000     0.000     0.000     0.186     0.000     0.813     5.000
     3.000     3.000     2.500     2.750     0.000     0.098     0.000     0.902     0.000     4.000
     1.800     2.800     3.500     3.375     0.000     0.981     0.000     0.019     0.000     2.000
     1.400     1.000     2.750     2.750     0.000     1.000     0.000     0.000     0.000     2.000
     1.800     2.200     2.000     2.000     0.000     0.963     0.000     0.037     0.000     2.000
     1.600     1.600     2.750     1.875     0.916     0.084     0.000     0.000     0.000     1.000
     3.000     3.800     1.250     2.250     0.000     0.036     0.000     0.011     0.953     5.000
     2.600     2.200     2.000     2.000     0.000     0.933     0.000     0.067     0.000     2.000
     1.000     2.800     1.000     2.625     0.000     0.975     0.000     0.025     0.000     2.000
     2.200     2.000     1.000     1.750     0.000     1.000     0.000     0.000     0.000     2.000
     2.400     2.400     2.250     2.000     0.000     0.521     0.000     0.479     0.000     2.000
     2.600     3.000     2.000     1.500     0.000     0.033     0.000     0.967     0.000     4.000
     2.800     2.400     1.750     1.500     0.000     0.588     0.000     0.412     0.000     2.000
     3.600     1.600     2.250     3.125     0.000     1.000     0.000     0.000     0.000     2.000
     1.800     1.800     2.500     2.750     0.000     1.000     0.000     0.000     0.000     2.000
     2.200     2.400     3.000     2.250     0.000     0.723     0.000     0.277     0.000     2.000
     2.200     1.800     2.000     2.000     0.000     1.000     0.000     0.000     0.000     2.000
     1.800     2.400     2.000     2.000     0.000     0.732     0.000     0.268     0.000     2.000
     1.600     2.400     2.250     2.875     0.000     0.918     0.000     0.082     0.000     2.000
     2.200     3.000     1.000     2.250     0.000     0.162     0.000     0.838     0.000     4.000
     3.800     2.600     1.750     1.875     0.000     0.269     0.000     0.731     0.000     4.000
     4.200     3.000     1.250     1.714     0.000     0.054     0.000     0.946     0.000     4.000
     1.600     2.000     3.500     2.625     0.000     0.999     0.000     0.001     0.000     2.000
     1.400     2.400     2.000     2.000     0.000     0.882     0.000     0.118     0.000     2.000
     2.600     2.000     2.000     3.000     0.000     0.999     0.000     0.001     0.000     2.000
         *     3.000         *         *     0.000     0.130     0.040     0.830     0.000     4.000
     2.200     2.000     2.750     2.000     0.000     0.996     0.000     0.004     0.000     2.000
     1.800     2.000     2.250     1.500     0.959     0.041     0.000     0.000     0.000     1.000
     2.800     2.800     3.000     2.750     0.000     0.264     0.000     0.736     0.000     4.000
     2.000     3.600     1.250     1.000     0.000     0.006     0.991     0.002     0.001     3.000
     3.800     4.000     2.750     1.000     0.000     0.001     0.015     0.000     0.984     5.000
     2.400     2.600     2.500     2.000     0.000     0.193     0.000     0.807     0.000     4.000
     3.400     4.000     1.667     1.125     0.000     0.001     0.079     0.000     0.920     5.000
     4.800     4.000     4.000     1.000     0.000     0.001     0.000     0.000     0.999     5.000
     2.400     2.200     2.500     2.875     0.000     0.959     0.000     0.041     0.000     2.000
     2.800     3.000     1.000     2.250     0.000     0.057     0.000     0.943     0.000     4.000
     1.800     3.000     2.250     3.625     0.000     0.937     0.000     0.063     0.000     2.000
     1.600     2.400     2.500     2.125     0.000     0.820     0.000     0.180     0.000     2.000
     1.000     4.000     2.000     1.500     0.000     0.295     0.000     0.000     0.705     5.000
     1.000     2.000     3.000     2.000     0.000     1.000     0.000     0.000     0.000     2.000
     3.200     3.400     1.750     2.250     0.000     0.063     0.000     0.937     0.000     4.000
     2.400     2.000     1.750     2.250     0.000     0.998     0.000     0.002     0.000     2.000
     2.400     3.000     4.000     2.125     0.000     0.924     0.000     0.076     0.000     2.000
     2.600     3.000     2.250     2.000     0.000     0.046     0.000     0.954     0.000     4.000
     1.400     2.600     3.000     2.250     0.000     0.852     0.000     0.148     0.000     2.000
     2.800     3.000     4.000     2.286     0.000     0.881     0.000     0.119     0.000     2.000
     3.000     3.400     4.000     1.375     0.000     0.982     0.000     0.018     0.000     2.000
     2.000     3.400     1.750     1.500     0.000     0.389     0.000     0.611     0.000     4.000
     2.600     2.800     2.250     1.667     0.000     0.054     0.000     0.946     0.000     4.000
     1.800     1.600     3.750     2.286     0.000     1.000     0.000     0.000     0.000     2.000
     2.600     3.400     1.750     1.750     0.000     0.106     0.000     0.894     0.000     4.000
     2.800     3.200     1.250     1.125     0.000     0.015     0.522     0.463     0.000     3.000
     2.400     2.800     2.750     3.000     0.000     0.386     0.000     0.614     0.000     4.000
     3.200     3.000     2.667     2.250     0.000     0.059     0.000     0.941     0.000     4.000
     1.000     2.600     2.000     2.375     0.000     0.934     0.000     0.066     0.000     2.000
     3.200     3.000     1.000     2.625     0.000     0.068     0.000     0.932     0.000     4.000
     4.000     2.800     2.500     3.000     0.000     0.268     0.000     0.732     0.000     4.000
     3.000     3.000     2.000     2.625     0.000     0.049     0.000     0.951     0.000     4.000
     3.000     4.000     3.667     1.000     0.000     0.008     0.000     0.000     0.992     5.000
     2.400     3.000     3.000     2.875     0.000     0.508     0.000     0.492     0.000     2.000
     2.800     2.600     3.000     1.500     0.000     0.275     0.000     0.725     0.000     4.000
     3.000     3.000     2.750     2.125     0.000     0.069     0.000     0.931     0.000     4.000
     2.600     4.000     2.000     1.750     0.000     0.014     0.000     0.000     0.986     5.000
     3.000     2.000     2.750     2.000     0.000     0.998     0.000     0.002     0.000     2.000
     2.200     2.400     4.000     2.000     0.000     0.968     0.000     0.032     0.000     2.000
     3.400     4.000     2.500     2.000     0.000     0.008     0.000     0.000     0.992     5.000
     3.200     3.000     2.500     1.875     0.000     0.035     0.000     0.965     0.000     4.000
     3.400     3.750     1.250     2.143     0.000     0.071     0.000     0.102     0.828     5.000
