     3.800     4.000     2.000     1.000     0.000     0.002     0.998     3.000
     3.000     3.000     2.500     2.750     0.000     0.995     0.005     2.000
     1.800     2.800     3.500     3.375     0.023     0.977     0.000     2.000
     1.400     1.000     2.750     2.750     1.000     0.000     0.000     1.000
     1.800     2.200     2.000     2.000     0.387     0.613     0.000     2.000
     1.600     1.600     2.750     1.875     0.998     0.002     0.000     1.000
     3.000     3.800     1.250     2.250     0.000     0.052     0.948     3.000
     2.600     2.200     2.000     2.000     0.136     0.864     0.000     2.000
     1.000     2.800     1.000     2.625     0.005     0.994     0.000     2.000
     2.200     2.000     1.000     1.750     0.423     0.577     0.000     2.000
     2.400     2.400     2.250     2.000     0.038     0.962     0.000     2.000
     2.600     3.000     2.000     1.500     0.000     0.977     0.023     2.000
     2.800     2.400     1.750     1.500     0.008     0.992     0.000     2.000
     3.600     1.600     2.250     3.125     0.970     0.030     0.000     1.000
     1.800     1.800     2.500     2.750     0.989     0.011     0.000     1.000
     2.200     2.400     3.000     2.250     0.119     0.881     0.000     2.000
     2.200     1.800     2.000     2.000     0.939     0.061     0.000     1.000
     1.800     2.400     2.000     2.000     0.083     0.917     0.000     2.000
     1.600     2.400     2.250     2.875     0.259     0.741     0.000     2.000
     2.200     3.000     1.000     2.250     0.000     0.986     0.014     2.000
     3.800     2.600     1.750     1.875     0.000     0.997     0.003     2.000
     4.200     3.000     1.250     1.714     0.000     0.839     0.161     2.000
     1.600     2.000     3.500     2.625     0.976     0.024     0.000     1.000
     1.400     2.400     2.000     2.000     0.153     0.847     0.000     2.000
     2.600     2.000     2.000     3.000     0.729     0.271     0.000     1.000
         *     3.000         *         *     0.000     0.979     0.021     2.000
     2.200     2.000     2.750     2.000     0.809     0.191     0.000     1.000
     1.800     2.000     2.250     1.500     0.778     0.222     0.000     1.000
     2.800     2.800     3.000     2.750     0.002     0.998     0.001     2.000
     2.000     3.600     1.250     1.000     0.000     0.155     0.845     3.000
     3.800     4.000     2.750     1.000     0.000     0.003     0.997     3.000
     2.400     2.600     2.500     2.000     0.007     0.993     0.000     2.000
     3.400     4.000     1.667     1.125     0.000     0.002     0.998     3.000
     4.800     4.000     4.000     1.000     0.000     0.003     0.997     3.000
     2.400     2.200     2.500     2.875     0.431     0.569     0.000     2.000
     2.800     3.000     1.000     2.250     0.000     0.974     0.026     2.000
     1.800     3.000     2.250     3.625     0.001     0.998     0.001     2.000
     1.600     2.400     2.500     2.125     0.182     0.818     0.000     2.000
     1.000     4.000     2.000     1.500     0.000     0.067     0.933     3.000
     1.000     2.000     3.000     2.000     0.977     0.023     0.000     1.000
     3.200     3.400     1.750     2.250     0.000     0.633     0.367     2.000
     2.400     2.000     1.750     2.250     0.610     0.390     0.000     1.000
     2.400     3.000     4.000     2.125     0.001     0.998     0.002     2.000
     2.600     3.000     2.250     2.000     0.000     0.990     0.010     2.000
     1.400     2.600     3.000     2.250     0.072     0.928     0.000     2.000
     2.800     3.000     4.000     2.286     0.000     0.997     0.002     2.000
     3.000     3.400     4.000     1.375     0.000     0.824     0.176     2.000
     2.000     3.400     1.750     1.500     0.000     0.721     0.279     2.000
     2.600     2.800     2.250     1.667     0.000     0.997     0.003     2.000
     1.800     1.600     3.750     2.286     0.999     0.001     0.000     1.000
     2.600     3.400     1.750     1.750     0.000     0.645     0.355     2.000
     2.800     3.200     1.250     1.125     0.000     0.698     0.302     2.000
     2.400     2.800     2.750     3.000     0.003     0.997     0.000     2.000
     3.200     3.000     2.667     2.250     0.000     0.990     0.010     2.000
     1.000     2.600     2.000     2.375     0.068     0.932     0.000     2.000
     3.200     3.000     1.000     2.625     0.000     0.975     0.025     2.000
     4.000     2.800     2.500     3.000     0.000     0.998     0.002     2.000
     3.000     3.000     2.000     2.625     0.000     0.991     0.009     2.000
     3.000     4.000     3.667     1.000     0.000     0.017     0.983     3.000
     2.400     3.000     3.000     2.875     0.000     0.998     0.002     2.000
