     3.800     4.000     2.000     1.000     0.000     0.000     1.000     0.000     0.000     3.000
     3.000     3.000     2.500     2.750     0.000     0.928     0.072     0.000     0.000     2.000
     1.800     2.800     3.500     3.375     0.000     0.004     0.000     0.996     0.000     4.000
     1.400     1.000     2.750     2.750     0.000     0.998     0.002     0.000     0.000     2.000
     1.800     2.200     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.600     1.600     2.750     1.875     0.000     0.998     0.002     0.000     0.000     2.000
     3.000     3.800     1.250     2.250     0.000     0.000     0.002     0.000     0.998     5.000
     2.600     2.200     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.000     2.800     1.000     2.625     0.009     0.000     0.000     0.000     0.991     5.000
     2.200     2.000     1.000     1.750     0.401     0.000     0.000     0.000     0.599     5.000
     2.400     2.400     2.250     2.000     0.000     0.016     0.984     0.000     0.000     3.000
     2.600     3.000     2.000     1.500     0.000     0.000     1.000     0.000     0.000     3.000
     2.800     2.400     1.750     1.500     0.001     0.000     0.996     0.000     0.004     3.000
     3.600     1.600     2.250     3.125     0.000     0.015     0.985     0.000     0.000     3.000
     1.800     1.800     2.500     2.750     0.000     0.800     0.200     0.000     0.000     2.000
     2.200     2.400     3.000     2.250     0.000     1.000     0.000     0.000     0.000     2.000
     2.200     1.800     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.800     2.400     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.600     2.400     2.250     2.875     0.000     0.031     0.969     0.000     0.000     3.000
     2.200     3.000     1.000     2.250     0.005     0.000     0.000     0.000     0.995     5.000
     3.800     2.600     1.750     1.875     0.000     0.000     0.999     0.000     0.001     3.000
     4.200     3.000     1.250     1.714     0.011     0.000     0.001     0.000     0.987     5.000
     1.600     2.000     3.500     2.625     0.000     0.022     0.000     0.978     0.000     4.000
     1.400     2.400     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     2.600     2.000     2.000     3.000     0.000     0.000     1.000     0.000     0.000     3.000
         *     3.000         *         *     0.001     0.237     0.522     0.050     0.189     3.000
     2.200     2.000     2.750     2.000     0.000     0.999     0.001     0.000     0.000     2.000
     1.800     2.000     2.250     1.500     0.000     0.008     0.992     0.000     0.000     3.000
     2.800     2.800     3.000     2.750     0.000     1.000     0.000     0.000     0.000     2.000
     2.000     3.600     1.250     1.000     0.001     0.000     0.000     0.000     0.999     5.000
     3.800     4.000     2.750     1.000     0.000     1.000     0.000     0.000     0.000     2.000
     2.400     2.600     2.500     2.000     0.000     0.836     0.164     0.000     0.000     2.000
     3.400     4.000     1.667     1.125     0.000     0.000     0.986     0.000     0.014     3.000
     4.800     4.000     4.000     1.000     0.000     0.000     0.000     1.000     0.000     4.000
     2.400     2.200     2.500     2.875     0.000     0.865     0.135     0.000     0.000     2.000
     2.800     3.000     1.000     2.250     0.006     0.000     0.000     0.000     0.994     5.000
     1.800     3.000     2.250     3.625     0.000     0.092     0.908     0.000     0.000     3.000
     1.600     2.400     2.500     2.125     0.000     0.827     0.173     0.000     0.000     2.000
     1.000     4.000     2.000     1.500     0.000     0.000     1.000     0.000     0.000     3.000
     1.000     2.000     3.000     2.000     0.000     1.000     0.000     0.000     0.000     2.000
     3.200     3.400     1.750     2.250     0.000     0.000     0.999     0.000     0.001     3.000
     2.400     2.000     1.750     2.250     0.002     0.000     0.995     0.000     0.003     3.000
     2.400     3.000     4.000     2.125     0.000     0.000     0.000     1.000     0.000     4.000
     2.600     3.000     2.250     2.000     0.000     0.029     0.971     0.000     0.000     3.000
     1.400     2.600     3.000     2.250     0.000     1.000     0.000     0.000     0.000     2.000
     2.800     3.000     4.000     2.286     0.000     0.000     0.000     1.000     0.000     4.000
     3.000     3.400     4.000     1.375     0.000     0.000     0.000     1.000     0.000     4.000
     2.000     3.400     1.750     1.500     0.000     0.000     0.997     0.000     0.003     3.000
     2.600     2.800     2.250     1.667     0.000     0.019     0.981     0.000     0.000     3.000
     1.800     1.600     3.750     2.286     0.000     0.000     0.000     1.000     0.000     4.000
     2.600     3.400     1.750     1.750     0.000     0.000     0.998     0.000     0.002     3.000
     2.800     3.200     1.250     1.125     0.004     0.000     0.000     0.000     0.996     5.000
     2.400     2.800     2.750     3.000     0.000     1.000     0.000     0.000     0.000     2.000
     3.200     3.000     2.667     2.250     0.000     0.997     0.003     0.000     0.000     2.000
     1.000     2.600     2.000     2.375     0.000     0.000     1.000     0.000     0.000     3.000
     3.200     3.000     1.000     2.625     0.006     0.000     0.000     0.000     0.994     5.000
     4.000     2.800     2.500     3.000     0.000     0.922     0.078     0.000     0.000     2.000
     3.000     3.000     2.000     2.625     0.000     0.000     1.000     0.000     0.000     3.000
     3.000     4.000     3.667     1.000     0.000     0.000     0.000     1.000     0.000     4.000
     2.400     3.000     3.000     2.875     0.000     1.000     0.000     0.000     0.000     2.000
     2.800     2.600     3.000     1.500     0.000     1.000     0.000     0.000     0.000     2.000
     3.000     3.000     2.750     2.125     0.000     1.000     0.000     0.000     0.000     2.000
     2.600     4.000     2.000     1.750     0.000     0.000     1.000     0.000     0.000     3.000
     3.000     2.000     2.750     2.000     0.000     0.999     0.001     0.000     0.000     2.000
     2.200     2.400     4.000     2.000     0.000     0.000     0.000     1.000     0.000     4.000
     3.400     4.000     2.500     2.000     0.000     0.953     0.047     0.000     0.000     2.000
     3.200     3.000     2.500     1.875     0.000     0.870     0.130     0.000     0.000     2.000
     3.400     3.750     1.250     2.143     0.000     0.000     0.002     0.000     0.998     5.000
     2.000     2.000     2.500     2.250     0.000     0.772     0.228     0.000     0.000     2.000
     3.400     3.800     1.000     1.250     0.000     0.000     0.000     0.000     1.000     5.000
     2.800     4.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     2.000     3.000     1.000     1.750     0.006     0.000     0.000     0.000     0.994     5.000
     2.600     3.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     3.500     2.800     2.000     3.286     0.000     0.000     1.000     0.000     0.000     3.000
     2.200     3.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.000     2.600     1.500     1.857     0.028     0.000     0.141     0.000     0.831     5.000
     3.000     3.000     1.750     1.500     0.000     0.000     0.998     0.000     0.002     3.000
     2.200     1.000     3.250     1.250     0.000     0.999     0.000     0.001     0.000     2.000
     3.800     3.600     4.000     2.000     0.000     0.000     0.000     1.000     0.000     4.000
     2.000     3.000     3.000     2.000     0.000     1.000     0.000     0.000     0.000     2.000
     3.000     3.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     3.400     3.000     1.000     1.250     0.011     0.000     0.000     0.000     0.989     5.000
     2.000     3.000     1.000     2.000     0.006     0.000     0.000     0.000     0.994     5.000
     1.000     2.200     2.500     2.286     0.000     0.819     0.181     0.000     0.000     2.000
     1.000     1.200     1.000     3.500     0.914     0.000     0.000     0.000     0.086     1.000
     2.400     3.600     2.000     1.875     0.000     0.000     1.000     0.000     0.000     3.000
     1.000     2.000     3.000     3.000     0.000     1.000     0.000     0.000     0.000     2.000
     1.000     1.000     4.000     4.000     0.000     0.000     0.000     1.000     0.000     4.000
     2.600     2.200     2.000     1.875     0.000     0.000     1.000     0.000     0.000     3.000
     4.000     3.000     2.250     1.000     0.000     0.013     0.987     0.000     0.000     3.000
         *     2.400         *         *     0.010     0.318     0.493     0.086     0.094     3.000
     3.800     3.600     1.000     1.000     0.001     0.000     0.000     0.000     0.999     5.000
     2.800     4.000     1.000     2.000     0.000     0.000     0.000     0.000     1.000     5.000
     3.000     4.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     5.000
     3.000     3.000     2.000     1.875     0.000     0.000     1.000     0.000     0.000     3.000
