     3.800     4.000     2.000     1.000     0.390     0.000     0.610     3.000
     3.000     3.000     2.500     2.750     0.612     0.000     0.388     1.000
     1.800     2.800     3.500     3.375     0.048     0.939     0.013     2.000
     1.400     1.000     2.750     2.750     0.714     0.000     0.286     1.000
     1.800     2.200     2.000     2.000     0.546     0.000     0.454     1.000
     1.600     1.600     2.750     1.875     0.866     0.000     0.134     1.000
     3.000     3.800     1.250     2.250     0.754     0.000     0.246     1.000
     2.600     2.200     2.000     2.000     0.523     0.000     0.477     1.000
     1.000     2.800     1.000     2.625     0.001     0.000     0.999     3.000
     2.200     2.000     1.000     1.750     0.024     0.000     0.976     3.000
     2.400     2.400     2.250     2.000     0.705     0.000     0.295     1.000
     2.600     3.000     2.000     1.500     0.665     0.000     0.335     1.000
     2.800     2.400     1.750     1.500     0.605     0.000     0.395     1.000
     3.600     1.600     2.250     3.125     0.000     0.000     1.000     3.000
     1.800     1.800     2.500     2.750     0.745     0.000     0.255     1.000
     2.200     2.400     3.000     2.250     0.696     0.086     0.217     1.000
     2.200     1.800     2.000     2.000     0.363     0.000     0.637     3.000
     1.800     2.400     2.000     2.000     0.551     0.000     0.449     1.000
     1.600     2.400     2.250     2.875     0.660     0.000     0.340     1.000
     2.200     3.000     1.000     2.250     0.172     0.000     0.828     3.000
     3.800     2.600     1.750     1.875     0.272     0.000     0.728     3.000
     4.200     3.000     1.250     1.714     0.569     0.000     0.431     1.000
     1.600     2.000     3.500     2.625     0.083     0.912     0.004     2.000
     1.400     2.400     2.000     2.000     0.366     0.000     0.634     3.000
     2.600     2.000     2.000     3.000     0.173     0.000     0.827     3.000
         *     3.000         *         *     0.487     0.030     0.483     1.000
     2.200     2.000     2.750     2.000     0.783     0.000     0.217     1.000
     1.800     2.000     2.250     1.500     0.691     0.000     0.309     1.000
     2.800     2.800     3.000     2.750     0.531     0.000     0.469     1.000
     2.000     3.600     1.250     1.000     0.069     0.000     0.931     3.000
     3.800     4.000     2.750     1.000     0.005     0.000     0.995     3.000
     2.400     2.600     2.500     2.000     0.709     0.000     0.291     1.000
     3.400     4.000     1.667     1.125     0.644     0.000     0.356     1.000
     4.800     4.000     4.000     1.000     0.000     0.000     1.000     3.000
     2.400     2.200     2.500     2.875     0.690     0.000     0.310     1.000
     2.800     3.000     1.000     2.250     0.434     0.000     0.566     3.000
     1.800     3.000     2.250     3.625     0.011     0.982     0.006     2.000
     1.600     2.400     2.500     2.125     0.707     0.000     0.293     1.000
     1.000     4.000     2.000     1.500     0.000     0.000     1.000     3.000
     1.000     2.000     3.000     2.000     0.859     0.000     0.141     1.000
     3.200     3.400     1.750     2.250     0.765     0.000     0.235     1.000
     2.400     2.000     1.750     2.250     0.229     0.000     0.771     3.000
     2.400     3.000     4.000     2.125     0.010     0.000     0.990     3.000
     2.600     3.000     2.250     2.000     0.652     0.000     0.348     1.000
     1.400     2.600     3.000     2.250     0.602     0.000     0.398     1.000
     2.800     3.000     4.000     2.286     0.000     0.975     0.025     2.000
     3.000     3.400     4.000     1.375     0.000     0.000     1.000     3.000
     2.000     3.400     1.750     1.500     0.159     0.000     0.841     3.000
     2.600     2.800     2.250     1.667     0.677     0.000     0.323     1.000
     1.800     1.600     3.750     2.286     0.943     0.000     0.057     1.000
     2.600     3.400     1.750     1.750     0.581     0.000     0.419     1.000
     2.800     3.200     1.250     1.125     0.775     0.000     0.225     1.000
     2.400     2.800     2.750     3.000     0.753     0.000     0.247     1.000
     3.200     3.000     2.667     2.250     0.413     0.000     0.587     3.000
     1.000     2.600     2.000     2.375     0.119     0.000     0.881     3.000
     3.200     3.000     1.000     2.625     0.386     0.000     0.614     3.000
     4.000     2.800     2.500     3.000     0.059     0.000     0.941     3.000
     3.000     3.000     2.000     2.625     0.685     0.000     0.315     1.000
     3.000     4.000     3.667     1.000     0.000     0.000     1.000     3.000
     2.400     3.000     3.000     2.875     0.226     0.612     0.162     2.000
     2.800     2.600     3.000     1.500     0.356     0.000     0.644     3.000
     3.000     3.000     2.750     2.125     0.413     0.000     0.587     3.000
     2.600     4.000     2.000     1.750     0.097     0.000     0.903     3.000
